state,month,incidents,year,region
maranhao,7,1103.0,2003,nordeste
maranhao,7,1365.0,2004,nordeste
maranhao,7,1152.0,2005,nordeste
maranhao,7,512.0,2006,nordeste
maranhao,7,1205.0,2007,nordeste
maranhao,7,502.0,2008,nordeste
maranhao,7,972.0,2009,nordeste
maranhao,7,2323.0,2010,nordeste
maranhao,7,1024.0,2011,nordeste
maranhao,7,3548.0,2012,nordeste
maranhao,7,1111.0,2013,nordeste
maranhao,7,2068.0,2014,nordeste
maranhao,7,1642.0,2015,nordeste
maranhao,7,2096.0,2016,nordeste
maranhao,7,2521.0,2017,nordeste
maranhao,8,1176.0,1998,nordeste
maranhao,8,895.0,1999,nordeste
maranhao,8,839.0,2000,nordeste
maranhao,8,2037.0,2001,nordeste
maranhao,8,3481.0,2002,nordeste
maranhao,8,2023.0,2003,nordeste
maranhao,8,1889.0,2004,nordeste
maranhao,8,2239.0,2005,nordeste
maranhao,8,1382.0,2006,nordeste
maranhao,8,8408.0,2007,nordeste
maranhao,8,713.0,2008,nordeste
maranhao,8,1766.0,2009,nordeste
maranhao,8,6353.0,2010,nordeste
maranhao,8,2138.0,2011,nordeste
maranhao,8,10395.0,2012,nordeste
maranhao,8,2098.0,2013,nordeste
maranhao,8,5592.0,2014,nordeste
maranhao,8,5428.0,2015,nordeste
maranhao,8,3723.0,2016,nordeste
maranhao,8,3875.0,2017,nordeste
maranhao,9,3935.0,1998,nordeste
maranhao,9,1739.0,1999,nordeste
maranhao,9,1365.0,2000,nordeste
maranhao,9,4618.0,2001,nordeste
maranhao,9,3181.0,2002,nordeste
maranhao,9,5877.0,2003,nordeste
maranhao,9,4673.0,2004,nordeste
maranhao,9,6292.0,2005,nordeste
maranhao,9,2907.0,2006,nordeste
maranhao,9,8524.0,2007,nordeste
maranhao,9,2761.0,2008,nordeste
maranhao,9,2404.0,2009,nordeste
maranhao,9,9795.0,2010,nordeste
maranhao,9,4632.0,2011,nordeste
maranhao,9,7626.0,2012,nordeste
maranhao,9,3880.0,2013,nordeste
maranhao,9,4373.0,2014,nordeste
maranhao,9,6422.0,2015,nordeste
maranhao,9,3166.0,2016,nordeste
maranhao,9,14825.0,2017,nordeste
maranhao,10,5137.0,1998,nordeste
maranhao,10,3208.0,1999,nordeste
maranhao,10,2654.0,2000,nordeste
maranhao,10,6661.0,2001,nordeste
maranhao,10,5182.0,2002,nordeste
maranhao,10,6085.0,2003,nordeste
maranhao,10,3603.0,2004,nordeste
maranhao,10,6472.0,2005,nordeste
maranhao,10,3023.0,2006,nordeste
maranhao,10,4772.0,2007,nordeste
maranhao,10,3498.0,2008,nordeste
maranhao,10,1861.0,2009,nordeste
maranhao,10,3228.0,2010,nordeste
maranhao,10,2404.0,2011,nordeste
maranhao,10,5.0,2012,nordeste
maranhao,10,2918.0,2013,nordeste
maranhao,10,5812.0,2014,nordeste
maranhao,10,6746.0,2015,nordeste
maranhao,10,5351.0,2016,nordeste
maranhao,10,6011.0,2017,nordeste
maranhao,11,2237.0,1998,nordeste
maranhao,11,1494.0,1999,nordeste
maranhao,11,2267.0,2000,nordeste
maranhao,11,3525.0,2001,nordeste
maranhao,11,5830.0,2002,nordeste
maranhao,11,4928.0,2003,nordeste
maranhao,11,6398.0,2004,nordeste
maranhao,11,4769.0,2005,nordeste
maranhao,11,2004.0,2006,nordeste
maranhao,11,2296.0,2007,nordeste
maranhao,11,2331.0,2008,nordeste
maranhao,11,5.0,2009,nordeste
maranhao,11,4005.0,2010,nordeste
maranhao,11,2261.0,2011,nordeste
maranhao,11,2009.0,2012,nordeste
maranhao,11,2529.0,2013,nordeste
maranhao,11,3869.0,2014,nordeste
maranhao,11,4350.0,2015,nordeste
maranhao,11,3981.0,2016,nordeste
maranhao,11,2300.0,2017,nordeste
maranhao,12,1399.0,1998,nordeste
maranhao,12,1000.0,1999,nordeste
maranhao,12,1460.0,2000,nordeste
maranhao,12,1296.0,2001,nordeste
maranhao,12,2165.0,2002,nordeste
maranhao,12,2424.0,2003,nordeste
maranhao,12,3255.0,2004,nordeste
maranhao,12,1660.0,2005,nordeste
maranhao,12,1052.0,2006,nordeste
maranhao,12,800.0,2007,nordeste
maranhao,12,1101.0,2008,nordeste
maranhao,12,1768.0,2009,nordeste
maranhao,12,1803.0,2010,nordeste
maranhao,12,1629.0,2011,nordeste
maranhao,12,1296.0,2012,nordeste
maranhao,12,2691.0,2013,nordeste
maranhao,12,2400.0,2014,nordeste
maranhao,12,3706.0,2015,nordeste
maranhao,12,1577.0,2016,nordeste
maranhao,12,0.0,2017,nordeste
mato grosso,1,0.0,1998,centro-oeste
mato grosso,1,278.0,1999,centro-oeste
mato grosso,1,370.0,2000,centro-oeste
mato grosso,1,141.0,2001,centro-oeste
mato grosso,1,476.0,2002,centro-oeste
mato grosso,1,1078.0,2003,centro-oeste
mato grosso,1,559.0,2004,centro-oeste
mato grosso,1,497.0,2005,centro-oeste
mato grosso,1,1006.0,2006,centro-oeste
mato grosso,1,495.0,2007,centro-oeste
mato grosso,1,308.0,2008,centro-oeste
mato grosso,1,756.0,2009,centro-oeste
mato grosso,1,370.0,2010,centro-oeste
mato grosso,1,300.0,2011,centro-oeste
mato grosso,1,367.0,2012,centro-oeste
mato grosso,1,443.0,2013,centro-oeste
mato grosso,1,512.0,2014,centro-oeste
mato grosso,1,1186.0,2015,centro-oeste
mato grosso,1,501.0,2016,centro-oeste
mato grosso,1,837.0,2017,centro-oeste
mato grosso,2,0.0,1998,centro-oeste
mato grosso,2,97.0,1999,centro-oeste
mato grosso,2,116.0,2000,centro-oeste
mato grosso,2,143.0,2001,centro-oeste
mato grosso,2,120.0,2002,centro-oeste
mato grosso,2,700.0,2003,centro-oeste
mato grosso,2,441.0,2004,centro-oeste
mato grosso,2,1092.0,2005,centro-oeste
mato grosso,2,487.0,2006,centro-oeste
mato grosso,2,324.0,2007,centro-oeste
mato grosso,2,258.0,2008,centro-oeste
mato grosso,2,412.0,2009,centro-oeste
mato grosso,2,588.0,2010,centro-oeste
mato grosso,2,180.0,2011,centro-oeste
mato grosso,2,305.0,2012,centro-oeste
mato grosso,2,475.0,2013,centro-oeste
mato grosso,2,338.0,2014,centro-oeste
mato grosso,2,690.0,2015,centro-oeste
mato grosso,2,1237.0,2016,centro-oeste
mato grosso,2,502.0,2017,centro-oeste
mato grosso,3,0.0,1998,centro-oeste
mato grosso,3,118.0,1999,centro-oeste
mato grosso,3,83.0,2000,centro-oeste
mato grosso,3,63.0,2001,centro-oeste
mato grosso,3,218.0,2002,centro-oeste
mato grosso,3,691.0,2003,centro-oeste
mato grosso,3,968.0,2004,centro-oeste
mato grosso,3,520.0,2005,centro-oeste
mato grosso,3,585.0,2006,centro-oeste
mato grosso,3,613.0,2007,centro-oeste
mato grosso,3,277.0,2008,centro-oeste
mato grosso,3,443.0,2009,centro-oeste
mato grosso,3,754.0,2010,centro-oeste
mato grosso,3,289.0,2011,centro-oeste
mato grosso,3,592.0,2012,centro-oeste
mato grosso,3,721.0,2013,centro-oeste
mato grosso,3,750.0,2014,centro-oeste
mato grosso,3,895.0,2015,centro-oeste
mato grosso,3,1228.0,2016,centro-oeste
mato grosso,3,889.0,2017,centro-oeste
mato grosso,4,0.0,1998,centro-oeste
mato grosso,4,173.0,1999,centro-oeste
mato grosso,4,149.0,2000,centro-oeste
mato grosso,4,417.0,2001,centro-oeste
mato grosso,4,871.0,2002,centro-oeste
mato grosso,4,1029.0,2003,centro-oeste
mato grosso,4,538.0,2004,centro-oeste
mato grosso,4,498.0,2005,centro-oeste
mato grosso,4,212.0,2006,centro-oeste
mato grosso,4,125.0,2007,centro-oeste
mato grosso,4,346.0,2008,centro-oeste
mato grosso,4,460.0,2009,centro-oeste
mato grosso,4,905.0,2010,centro-oeste
mato grosso,4,368.0,2011,centro-oeste
mato grosso,4,618.0,2012,centro-oeste
mato grosso,4,416.0,2013,centro-oeste
mato grosso,4,988.0,2014,centro-oeste
mato grosso,4,1012.0,2015,centro-oeste
mato grosso,4,1931.0,2016,centro-oeste
mato grosso,4,665.0,2017,centro-oeste
mato grosso,5,0.0,1998,centro-oeste
mato grosso,5,937.0,1999,centro-oeste
mato grosso,5,1321.0,2000,centro-oeste
mato grosso,5,1305.0,2001,centro-oeste
mato grosso,5,2616.0,2002,centro-oeste
mato grosso,5,1016.0,2003,centro-oeste
mato grosso,5,2438.0,2004,centro-oeste
mato grosso,5,1969.0,2005,centro-oeste
mato grosso,5,368.0,2006,centro-oeste
mato grosso,5,421.0,2007,centro-oeste
mato grosso,5,153.0,2008,centro-oeste
mato grosso,5,1443.0,2009,centro-oeste
mato grosso,5,1418.0,2010,centro-oeste
mato grosso,5,628.0,2011,centro-oeste
mato grosso,5,969.0,2012,centro-oeste
mato grosso,5,811.0,2013,centro-oeste
mato grosso,5,1003.0,2014,centro-oeste
mato grosso,5,599.0,2015,centro-oeste
mato grosso,5,1178.0,2016,centro-oeste
mato grosso,5,917.0,2017,centro-oeste
mato grosso,6,2283.0,1998,centro-oeste
mato grosso,6,2328.0,1999,centro-oeste
mato grosso,6,4515.0,2000,centro-oeste
mato grosso,6,6914.0,2001,centro-oeste
mato grosso,6,8394.0,2002,centro-oeste
mato grosso,6,4483.0,2003,centro-oeste
mato grosso,6,10206.0,2004,centro-oeste
mato grosso,6,2733.0,2005,centro-oeste
mato grosso,6,945.0,2006,centro-oeste
mato grosso,6,1480.0,2007,centro-oeste
mato grosso,6,427.0,2008,centro-oeste
mato grosso,6,1355.0,2009,centro-oeste
mato grosso,6,1174.0,2010,centro-oeste
mato grosso,6,1078.0,2011,centro-oeste
mato grosso,6,1747.0,2012,centro-oeste
mato grosso,6,1248.0,2013,centro-oeste
mato grosso,6,1879.0,2014,centro-oeste
mato grosso,6,1701.0,2015,centro-oeste
mato grosso,6,1536.0,2016,centro-oeste
mato grosso,6,2216.0,2017,centro-oeste
mato grosso,7,4071.0,1998,centro-oeste
mato grosso,7,5223.0,1999,centro-oeste
mato grosso,7,1498.0,2000,centro-oeste
mato grosso,7,2146.0,2001,centro-oeste
mato grosso,7,6596.0,2002,centro-oeste
mato grosso,7,5617.0,2003,centro-oeste
mato grosso,7,12046.0,2004,centro-oeste
mato grosso,7,5031.0,2005,centro-oeste
mato grosso,7,2229.0,2006,centro-oeste
mato grosso,7,1987.0,2007,centro-oeste
mato grosso,7,1233.0,2008,centro-oeste
mato grosso,7,1967.0,2009,centro-oeste
mato grosso,7,4030.0,2010,centro-oeste
mato grosso,7,1311.0,2011,centro-oeste
mato grosso,7,2546.0,2012,centro-oeste
mato grosso,7,1831.0,2013,centro-oeste
mato grosso,7,2448.0,2014,centro-oeste
mato grosso,7,1904.0,2015,centro-oeste
mato grosso,7,4182.0,2016,centro-oeste
mato grosso,7,3840.0,2017,centro-oeste
mato grosso,8,15633.0,1998,centro-oeste
mato grosso,8,22921.0,1999,centro-oeste
mato grosso,8,6593.0,2000,centro-oeste
mato grosso,8,10246.0,2001,centro-oeste
mato grosso,8,18069.0,2002,centro-oeste
mato grosso,8,12085.0,2003,centro-oeste
mato grosso,8,15011.0,2004,centro-oeste
mato grosso,8,16054.0,2005,centro-oeste
mato grosso,8,7347.0,2006,centro-oeste
mato grosso,8,16276.0,2007,centro-oeste
mato grosso,8,3331.0,2008,centro-oeste
mato grosso,8,3066.0,2009,centro-oeste
mato grosso,8,16327.0,2010,centro-oeste
mato grosso,8,3180.0,2011,centro-oeste
mato grosso,8,9146.0,2012,centro-oeste
mato grosso,8,4245.0,2013,centro-oeste
mato grosso,8,7479.0,2014,centro-oeste
mato grosso,8,6405.0,2015,centro-oeste
mato grosso,8,7708.0,2016,centro-oeste
mato grosso,8,7717.0,2017,centro-oeste
mato grosso,9,10820.0,1998,centro-oeste
mato grosso,9,14698.0,1999,centro-oeste
mato grosso,9,6761.0,2000,centro-oeste
mato grosso,9,9873.0,2001,centro-oeste
mato grosso,9,13286.0,2002,centro-oeste
mato grosso,9,16914.0,2003,centro-oeste
mato grosso,9,27505.0,2004,centro-oeste
mato grosso,9,22421.0,2005,centro-oeste
mato grosso,9,13739.0,2006,centro-oeste
mato grosso,9,30409.0,2007,centro-oeste
mato grosso,9,9585.0,2008,centro-oeste
mato grosso,9,4274.0,2009,centro-oeste
mato grosso,9,19871.0,2010,centro-oeste
mato grosso,9,7404.0,2011,centro-oeste
mato grosso,9,12608.0,2012,centro-oeste
mato grosso,9,6650.0,2013,centro-oeste
mato grosso,9,7446.0,2014,centro-oeste
mato grosso,9,12550.0,2015,centro-oeste
mato grosso,9,11363.0,2016,centro-oeste
mato grosso,9,26929.0,2017,centro-oeste
mato grosso,10,3283.0,1998,centro-oeste
mato grosso,10,8162.0,1999,centro-oeste
mato grosso,10,6719.0,2000,centro-oeste
mato grosso,10,7105.0,2001,centro-oeste
mato grosso,10,11548.0,2002,centro-oeste
mato grosso,10,5882.0,2003,centro-oeste
mato grosso,10,10255.0,2004,centro-oeste
mato grosso,10,8412.0,2005,centro-oeste
mato grosso,10,2571.0,2006,centro-oeste
mato grosso,10,5558.0,2007,centro-oeste
mato grosso,10,6758.0,2008,centro-oeste
mato grosso,10,3432.0,2009,centro-oeste
mato grosso,10,5062.0,2010,centro-oeste
mato grosso,10,2285.0,2011,centro-oeste
mato grosso,10,3488.0,2012,centro-oeste
mato grosso,10,2364.0,2013,centro-oeste
mato grosso,10,5862.0,2014,centro-oeste
mato grosso,10,6997.0,2015,centro-oeste
mato grosso,10,3948.0,2016,centro-oeste
mato grosso,10,5485.0,2017,centro-oeste
mato grosso,11,488.0,1998,centro-oeste
mato grosso,11,2036.0,1999,centro-oeste
mato grosso,11,776.0,2000,centro-oeste
mato grosso,11,593.0,2001,centro-oeste
mato grosso,11,4375.0,2002,centro-oeste
mato grosso,11,2477.0,2003,centro-oeste
mato grosso,11,2613.0,2004,centro-oeste
mato grosso,11,1527.0,2005,centro-oeste
mato grosso,11,1114.0,2006,centro-oeste
mato grosso,11,381.0,2007,centro-oeste
mato grosso,11,240.0,2008,centro-oeste
mato grosso,11,1027.0,2009,centro-oeste
mato grosso,11,1027.0,2010,centro-oeste
mato grosso,11,1548.0,2011,centro-oeste
mato grosso,11,490.0,2012,centro-oeste
mato grosso,11,1487.0,2013,centro-oeste
mato grosso,11,1208.0,2014,centro-oeste
mato grosso,11,2206.0,2015,centro-oeste
mato grosso,11,1176.0,2016,centro-oeste
mato grosso,11,946.0,2017,centro-oeste
mato grosso,12,176.0,1998,centro-oeste
mato grosso,12,353.0,1999,centro-oeste
mato grosso,12,237.0,2000,centro-oeste
mato grosso,12,180.0,2001,centro-oeste
mato grosso,12,1533.0,2002,centro-oeste
mato grosso,12,1775.0,2003,centro-oeste
mato grosso,12,1327.0,2004,centro-oeste
mato grosso,12,292.0,2005,centro-oeste
mato grosso,12,41.0,2006,centro-oeste
mato grosso,12,96.0,2007,centro-oeste
mato grosso,12,367.0,2008,centro-oeste
mato grosso,12,258.0,2009,centro-oeste
mato grosso,12,1122.0,2010,centro-oeste
mato grosso,12,1008.0,2011,centro-oeste
mato grosso,12,686.0,2012,centro-oeste
mato grosso,12,642.0,2013,centro-oeste
mato grosso,12,550.0,2014,centro-oeste
mato grosso,12,2171.0,2015,centro-oeste
mato grosso,12,548.0,2016,centro-oeste
mato grosso,12,0.0,2017,centro-oeste
minas gerais,1,0.0,1998,centro-oeste
minas gerais,1,36.0,1999,centro-oeste
minas gerais,1,24.0,2000,centro-oeste
minas gerais,1,18.0,2001,centro-oeste
minas gerais,1,29.0,2002,centro-oeste
minas gerais,1,37.0,2003,centro-oeste
minas gerais,1,22.0,2004,centro-oeste
minas gerais,1,28.0,2005,centro-oeste
minas gerais,1,109.0,2006,centro-oeste
minas gerais,1,91.0,2007,centro-oeste
minas gerais,1,85.0,2008,centro-oeste
minas gerais,1,74.0,2009,centro-oeste
minas gerais,1,118.0,2010,centro-oeste
minas gerais,1,61.0,2011,centro-oeste
minas gerais,1,75.0,2012,centro-oeste
minas gerais,1,75.0,2013,centro-oeste
minas gerais,1,133.0,2014,centro-oeste
minas gerais,1,147.0,2015,centro-oeste
minas gerais,1,61.0,2016,centro-oeste
minas gerais,1,106.0,2017,centro-oeste
minas gerais,2,0.0,1998,centro-oeste
minas gerais,2,112.0,1999,centro-oeste
minas gerais,2,20.0,2000,centro-oeste
minas gerais,2,39.0,2001,centro-oeste
minas gerais,2,62.0,2002,centro-oeste
minas gerais,2,126.0,2003,centro-oeste
minas gerais,2,29.0,2004,centro-oeste
minas gerais,2,79.0,2005,centro-oeste
minas gerais,2,96.0,2006,centro-oeste
minas gerais,2,71.0,2007,centro-oeste
minas gerais,2,59.0,2008,centro-oeste
minas gerais,2,74.0,2009,centro-oeste
minas gerais,2,155.0,2010,centro-oeste
minas gerais,2,111.0,2011,centro-oeste
minas gerais,2,123.0,2012,centro-oeste
minas gerais,2,143.0,2013,centro-oeste
minas gerais,2,157.0,2014,centro-oeste
minas gerais,2,84.0,2015,centro-oeste
minas gerais,2,207.0,2016,centro-oeste
minas gerais,2,61.0,2017,centro-oeste
minas gerais,3,0.0,1998,centro-oeste
minas gerais,3,13.0,1999,centro-oeste
minas gerais,3,24.0,2000,centro-oeste
minas gerais,3,13.0,2001,centro-oeste
minas gerais,3,62.0,2002,centro-oeste
minas gerais,3,81.0,2003,centro-oeste
minas gerais,3,81.0,2004,centro-oeste
minas gerais,3,107.0,2005,centro-oeste
minas gerais,3,69.0,2006,centro-oeste
minas gerais,3,155.0,2007,centro-oeste
minas gerais,3,61.0,2008,centro-oeste
minas gerais,3,106.0,2009,centro-oeste
minas gerais,3,109.0,2010,centro-oeste
minas gerais,3,67.0,2011,centro-oeste
minas gerais,3,152.0,2012,centro-oeste
minas gerais,3,110.0,2013,centro-oeste
minas gerais,3,77.0,2014,centro-oeste
minas gerais,3,80.0,2015,centro-oeste
minas gerais,3,123.0,2016,centro-oeste
minas gerais,3,105.0,2017,centro-oeste
minas gerais,4,0.0,1998,centro-oeste
minas gerais,4,27.0,1999,centro-oeste
minas gerais,4,49.0,2000,centro-oeste
minas gerais,4,60.0,2001,centro-oeste
minas gerais,4,99.0,2002,centro-oeste
minas gerais,4,215.0,2003,centro-oeste
minas gerais,4,48.0,2004,centro-oeste
minas gerais,4,89.0,2005,centro-oeste
minas gerais,4,50.0,2006,centro-oeste
minas gerais,4,35.0,2007,centro-oeste
minas gerais,4,113.0,2008,centro-oeste
minas gerais,4,26.0,2009,centro-oeste
minas gerais,4,112.0,2010,centro-oeste
minas gerais,4,66.0,2011,centro-oeste
minas gerais,4,180.0,2012,centro-oeste
minas gerais,4,61.0,2013,centro-oeste
minas gerais,4,161.0,2014,centro-oeste
minas gerais,4,109.0,2015,centro-oeste
minas gerais,4,172.0,2016,centro-oeste
minas gerais,4,69.0,2017,centro-oeste
minas gerais,5,0.0,1998,centro-oeste
minas gerais,5,51.0,1999,centro-oeste
minas gerais,5,67.0,2000,centro-oeste
minas gerais,5,83.0,2001,centro-oeste
minas gerais,5,98.0,2002,centro-oeste
minas gerais,5,75.0,2003,centro-oeste
minas gerais,5,79.0,2004,centro-oeste
minas gerais,5,134.0,2005,centro-oeste
minas gerais,5,62.0,2006,centro-oeste
minas gerais,5,124.0,2007,centro-oeste
minas gerais,5,50.0,2008,centro-oeste
minas gerais,5,128.0,2009,centro-oeste
minas gerais,5,179.0,2010,centro-oeste
minas gerais,5,151.0,2011,centro-oeste
minas gerais,5,144.0,2012,centro-oeste
minas gerais,5,150.0,2013,centro-oeste
minas gerais,5,224.0,2014,centro-oeste
minas gerais,5,114.0,2015,centro-oeste
minas gerais,5,186.0,2016,centro-oeste
minas gerais,5,125.0,2017,centro-oeste
minas gerais,6,70.0,1998,centro-oeste
minas gerais,6,132.0,1999,centro-oeste
minas gerais,6,135.0,2000,centro-oeste
minas gerais,6,166.0,2001,centro-oeste
minas gerais,6,207.0,2002,centro-oeste
minas gerais,6,245.0,2003,centro-oeste
minas gerais,6,209.0,2004,centro-oeste
minas gerais,6,246.0,2005,centro-oeste
minas gerais,6,73.0,2006,centro-oeste
minas gerais,6,184.0,2007,centro-oeste
minas gerais,6,48.0,2008,centro-oeste
minas gerais,6,173.0,2009,centro-oeste
minas gerais,6,139.0,2010,centro-oeste
minas gerais,6,304.0,2011,centro-oeste
minas gerais,6,219.0,2012,centro-oeste
minas gerais,6,144.0,2013,centro-oeste
minas gerais,6,376.0,2014,centro-oeste
minas gerais,6,200.0,2015,centro-oeste
minas gerais,6,263.0,2016,centro-oeste
minas gerais,6,360.0,2017,centro-oeste
minas gerais,7,232.0,1998,centro-oeste
minas gerais,7,318.0,1999,centro-oeste
minas gerais,7,345.0,2000,centro-oeste
minas gerais,7,266.0,2001,centro-oeste
minas gerais,7,741.0,2002,centro-oeste
minas gerais,7,407.0,2003,centro-oeste
minas gerais,7,625.0,2004,centro-oeste
minas gerais,7,467.0,2005,centro-oeste
minas gerais,7,336.0,2006,centro-oeste
minas gerais,7,446.0,2007,centro-oeste
minas gerais,7,194.0,2008,centro-oeste
minas gerais,7,477.0,2009,centro-oeste
minas gerais,7,707.0,2010,centro-oeste
minas gerais,7,801.0,2011,centro-oeste
minas gerais,7,669.0,2012,centro-oeste
minas gerais,7,462.0,2013,centro-oeste
minas gerais,7,559.0,2014,centro-oeste
minas gerais,7,288.0,2015,centro-oeste
minas gerais,7,1004.0,2016,centro-oeste
minas gerais,7,610.0,2017,centro-oeste
minas gerais,8,875.0,1998,centro-oeste
minas gerais,8,1190.0,1999,centro-oeste
minas gerais,8,769.0,2000,centro-oeste
minas gerais,8,858.0,2001,centro-oeste
minas gerais,8,2041.0,2002,centro-oeste
minas gerais,8,1955.0,2003,centro-oeste
minas gerais,8,1642.0,2004,centro-oeste
minas gerais,8,1029.0,2005,centro-oeste
minas gerais,8,959.0,2006,centro-oeste
minas gerais,8,2975.0,2007,centro-oeste
minas gerais,8,605.0,2008,centro-oeste
minas gerais,8,685.0,2009,centro-oeste
minas gerais,8,3353.0,2010,centro-oeste
minas gerais,8,2742.0,2011,centro-oeste
minas gerais,8,901.0,2012,centro-oeste
minas gerais,8,911.0,2013,centro-oeste
minas gerais,8,1952.0,2014,centro-oeste
minas gerais,8,1059.0,2015,centro-oeste
minas gerais,8,1433.0,2016,centro-oeste
minas gerais,8,2142.0,2017,centro-oeste
minas gerais,9,1980.0,1998,centro-oeste
minas gerais,9,2686.0,1999,centro-oeste
minas gerais,9,1080.0,2000,centro-oeste
minas gerais,9,1597.0,2001,centro-oeste
minas gerais,9,3100.0,2002,centro-oeste
minas gerais,9,7091.0,2003,centro-oeste
minas gerais,9,4338.0,2004,centro-oeste
minas gerais,9,2046.0,2005,centro-oeste
minas gerais,9,2780.0,2006,centro-oeste
minas gerais,9,5088.0,2007,centro-oeste
minas gerais,9,2552.0,2008,centro-oeste
minas gerais,9,1310.0,2009,centro-oeste
minas gerais,9,5059.0,2010,centro-oeste
minas gerais,9,5978.0,2011,centro-oeste
minas gerais,9,3219.0,2012,centro-oeste
minas gerais,9,1656.0,2013,centro-oeste
minas gerais,9,3453.0,2014,centro-oeste
minas gerais,9,3088.0,2015,centro-oeste
minas gerais,9,2093.0,2016,centro-oeste
minas gerais,9,4697.0,2017,centro-oeste
minas gerais,10,1093.0,1998,centro-oeste
minas gerais,10,1363.0,1999,centro-oeste
minas gerais,10,1954.0,2000,centro-oeste
minas gerais,10,528.0,2001,centro-oeste
minas gerais,10,4788.0,2002,centro-oeste
minas gerais,10,5391.0,2003,centro-oeste
minas gerais,10,2736.0,2004,centro-oeste
minas gerais,10,6546.0,2005,centro-oeste
minas gerais,10,616.0,2006,centro-oeste
minas gerais,10,3467.0,2007,centro-oeste
minas gerais,10,3787.0,2008,centro-oeste
minas gerais,10,1012.0,2009,centro-oeste
minas gerais,10,2048.0,2010,centro-oeste
minas gerais,10,1206.0,2011,centro-oeste
minas gerais,10,3970.0,2012,centro-oeste
minas gerais,10,1220.0,2013,centro-oeste
minas gerais,10,4735.0,2014,centro-oeste
minas gerais,10,3708.0,2015,centro-oeste
minas gerais,10,948.0,2016,centro-oeste
minas gerais,10,3062.0,2017,centro-oeste
minas gerais,11,32.0,1998,centro-oeste
minas gerais,11,271.0,1999,centro-oeste
minas gerais,11,43.0,2000,centro-oeste
minas gerais,11,62.0,2001,centro-oeste
minas gerais,11,417.0,2002,centro-oeste
minas gerais,11,399.0,2003,centro-oeste
minas gerais,11,914.0,2004,centro-oeste
minas gerais,11,422.0,2005,centro-oeste
minas gerais,11,59.0,2006,centro-oeste
minas gerais,11,1305.0,2007,centro-oeste
minas gerais,11,892.0,2008,centro-oeste
minas gerais,11,246.0,2009,centro-oeste
minas gerais,11,82.0,2010,centro-oeste
minas gerais,11,153.0,2011,centro-oeste
minas gerais,11,220.0,2012,centro-oeste
minas gerais,11,277.0,2013,centro-oeste
minas gerais,11,398.0,2014,centro-oeste
minas gerais,11,1453.0,2015,centro-oeste
minas gerais,11,126.0,2016,centro-oeste
minas gerais,11,136.0,2017,centro-oeste
minas gerais,12,21.0,1998,centro-oeste
minas gerais,12,32.0,1999,centro-oeste
minas gerais,12,14.0,2000,centro-oeste
minas gerais,12,44.0,2001,centro-oeste
minas gerais,12,225.0,2002,centro-oeste
minas gerais,12,225.0,2003,centro-oeste
minas gerais,12,125.0,2004,centro-oeste
minas gerais,12,65.0,2005,centro-oeste
minas gerais,12,32.0,2006,centro-oeste
minas gerais,12,95.0,2007,centro-oeste
minas gerais,12,25.0,2008,centro-oeste
minas gerais,12,108.0,2009,centro-oeste
minas gerais,12,105.0,2010,centro-oeste
minas gerais,12,43.0,2011,centro-oeste
minas gerais,12,189.0,2012,centro-oeste
minas gerais,12,98.0,2013,centro-oeste
minas gerais,12,155.0,2014,centro-oeste
minas gerais,12,295.0,2015,centro-oeste
minas gerais,12,91.0,2016,centro-oeste
minas gerais,12,0.0,2017,centro-oeste
para,1,0.0,1998,norte
para,1,87.0,1999,norte
para,1,30.0,2000,norte
para,1,34.0,2001,norte
para,1,144.0,2002,norte
para,1,900.0,2003,norte
para,1,579.0,2004,norte
para,1,1768.0,2005,norte
para,1,403.0,2006,norte
para,1,467.0,2007,norte
para,1,131.0,2008,norte
para,1,241.0,2009,norte
para,1,437.0,2010,norte
para,1,108.0,2011,norte
para,1,392.0,2012,norte
para,1,167.0,2013,norte
para,1,251.0,2014,norte
para,1,725.0,2015,norte
para,1,1321.0,2016,norte
para,1,219.0,2017,norte
para,2,0.0,1998,norte
para,2,285.0,1999,norte
para,2,29.0,2000,norte
para,2,16.0,2001,norte
para,2,120.0,2002,norte
para,2,34.0,2003,norte
para,2,20.0,2004,norte
para,2,85.0,2005,norte
para,2,49.0,2006,norte
para,2,23.0,2007,norte
para,2,54.0,2008,norte
para,2,15.0,2009,norte
para,2,102.0,2010,norte
para,2,13.0,2011,norte
para,2,63.0,2012,norte
para,2,30.0,2013,norte
para,2,37.0,2014,norte
para,2,108.0,2015,norte
para,2,430.0,2016,norte
para,2,14.0,2017,norte
para,3,0.0,1998,norte
para,3,7.0,1999,norte
para,3,181.0,2000,norte
para,3,0.0,2001,norte
para,3,14.0,2002,norte
para,3,27.0,2003,norte
para,3,22.0,2004,norte
para,3,21.0,2005,norte
para,3,10.0,2006,norte
para,3,6.0,2007,norte
para,3,4.0,2008,norte
para,3,4.0,2009,norte
para,3,110.0,2010,norte
para,3,21.0,2011,norte
para,3,30.0,2012,norte
para,3,19.0,2013,norte
para,3,34.0,2014,norte
para,3,61.0,2015,norte
para,3,81.0,2016,norte
para,3,42.0,2017,norte
para,4,0.0,1998,norte
para,4,6.0,1999,norte
para,4,40.0,2000,norte
para,4,0.0,2001,norte
para,4,11.0,2002,norte
para,4,14.0,2003,norte
para,4,23.0,2004,norte
